ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	Slide1.DEVICE	Slide2.DEVICE	Slide3.DEVICE	StudioVersion	Welcome.DEVICE	Block	GetReady.DEVICE	List1	List1.Cycle	List1.Sample	List2	List2.Cycle	List2.Sample	PracticeReady.DEVICE	Procedure[Block]	Running[Block]	Trial	CardIMG1[Trial]	CardIMG2[Trial]	CardIMG3[Trial]	CardIMG4[Trial]	CardStim[Trial]	Category	CorrectAnswer[Trial]	List3	List3.Cycle	List3.Sample	List4	List4.Cycle	List4.Sample	PracticeList	PracticeList.Cycle	PracticeList.Sample	Procedure[Trial]	Running[Trial]	Slide4.ACC	Slide4.CRESP	Slide4.DEVICE	Slide4.DurationError	Slide4.OnsetDelay	Slide4.OnsetTime	Slide4.OnsetToOnsetTime	Slide4.RESP	Slide4.RT	Slide4.RTTime	SubTrial	CardIMG1[SubTrial]	CardIMG2[SubTrial]	CardIMG3[SubTrial]	CardIMG4[SubTrial]	CardStim[SubTrial]	ColorList	ColorList.Cycle	ColorList.Sample	ColorList2	ColorList2.Cycle	ColorList2.Sample	CorrectAnswer[SubTrial]	NonPerseverativeError	NumberList	NumberList.Cycle	NumberList.Sample	NumberList2	NumberList2.Cycle	NumberList2.Sample	PerseverativeError	Procedure[SubTrial]	Running[SubTrial]	ShapeList	ShapeList.Cycle	ShapeList.Sample	ShapeList2	ShapeList2.Cycle	ShapeList2.Sample	Slide5.ACC	Slide5.CRESP	Slide5.DEVICE	Slide5.DurationError	Slide5.OnsetDelay	Slide5.OnsetTime	Slide5.OnsetToOnsetTime	Slide5.RESP	Slide5.RT	Slide5.RTTime	TrialType
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	1	Keyboard	1	1	1				Keyboard	Practiceploc	List1	1	Button1.png	Button2.png	Button3.png	Button4.png	Greencircle3.png	顏色	{button1}							1	1	1	PracticeTrialProc	PracticeList	1	{button1}	Button	13	50	90872	0	{Button1}	1853	92725																																								
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	1	Keyboard	1	1	1				Keyboard	Practiceploc	List1	2	Button1.png	Button2.png	Button3.png	Button4.png	Redstar2.png	顏色	{button3}							2	1	2	PracticeTrialProc	PracticeList	1	{button3}	Button	1	33	95321	0	{Button3}	924	96245																																								
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	1	Keyboard	1	1	1				Keyboard	Practiceploc	List1	3	Button1.png	Button2.png	Button3.png	Button4.png	Bluetriangle1.png	形狀	{button2}							3	1	3	PracticeTrialProc	PracticeList	1	{button2}	Button	9	50	98837	0	{Button2}	1184	100021																																								
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	1	Keyboard	1	1	1				Keyboard	Practiceploc	List1	4	Button1.png	Button2.png	Button3.png	Button4.png	greenstar2.png	形狀	{Button4}							4	1	4	PracticeTrialProc	PracticeList	1	{Button4}	Button	9	34	102603	0	{Button4}	1666	104269																																								
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	1	Keyboard	1	1	1				Keyboard	Practiceploc	List1	5	Button1.png	Button2.png	Button3.png	Button4.png	BlueCross4.png	圖案數目	{Button2}							5	1	5	PracticeTrialProc	PracticeList	1	{Button2}	Button	9	34	106852	0	{Button2}	1929	108781																																								
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	1	Keyboard	1	1	1				Keyboard	Practiceploc	List1	6	Button1.png	Button2.png	Button3.png	Button4.png	yellowcircle2.png	圖案數目	{Button1}							6	1	6	PracticeTrialProc	PracticeList	1	{Button1}	Button	12	33	111367	0	{Button1}	1070	112437																																								
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											1	Button1.png	Button2.png	Button3.png	Button4.png	Bluecross4.png							{Button3}	0							0	TrialProc	ShapeList	2	1	1				1	{Button3}	Button	2	33	144176	0	{Button3}	3053	147229	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											2	Button1.png	Button2.png	Button3.png	Button4.png	Bluecircle2.png							{Button1}	0							0	TrialProc	ShapeList	1	1	2				1	{Button1}	Button	10	49	149824	0	{Button1}	1117	150941	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											3	Button1.png	Button2.png	Button3.png	Button4.png	Redcross1.png							{Button3}	0							0	TrialProc	ShapeList	5	1	3				1	{Button3}	Button	2	50	153540	0	{Button3}	753	154293	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											4	Button1.png	Button2.png	Button3.png	Button4.png	Greencross1.png							{Button3}	0							0	TrialProc	ShapeList	3	1	4				0	{Button3}	Button	1	33	156873	0	{Button1}	828	157701	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											5	Button1.png	Button2.png	Button3.png	Button4.png	Yellowstar4.png							{Button4}	0							0	TrialProc	ShapeList	10	1	5				0	{Button4}	Button	2	33	160288	0	{Button2}	701	160989	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											6	Button1.png	Button2.png	Button3.png	Button4.png	Yellowstar1.png							{Button4}	0							0	TrialProc	ShapeList	9	1	6				1	{Button4}	Button	10	33	163571	0	{Button4}	938	164509	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											7	Button1.png	Button2.png	Button3.png	Button4.png	Greentriangle4.png							{Button2}	0							0	TrialProc	ShapeList	4	1	7				0	{Button2}	Button	1	33	167087	0	{Button4}	1638	168725	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											8	Button1.png	Button2.png	Button3.png	Button4.png	Redtriangle1.png							{Button2}	0							0	TrialProc	ShapeList	7	1	8				1	{Button2}	Button	2	33	171302	0	{Button2}	991	172293	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											9	Button1.png	Button2.png	Button3.png	Button4.png	yellowcircle3.png							{Button1}	0							0	TrialProc	ShapeList	8	1	9				1	{Button1}	Button	9	33	174868	0	{Button1}	1521	176389	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	1								2	1	1							ShapeProc	List3											10	Button1.png	Button2.png	Button3.png	Button4.png	Redcross4.png							{Button3}	0							0	TrialProc	ShapeList	6	1	10				1	{Button3}	Button	2	33	178967	0	{Button3}	894	179861	Shape
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	2								3	1	2							NumberProc	List3											1	Button1.png	Button2.png	Button3.png	Button4.png	Bluecircle4.png							{Button2}	0	1	1	1				0	TrialProc	NumberList							1	{Button2}	Button	10	33	182433	0	{Button2}	932	183365	number
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	2								3	1	2							NumberProc	List3											2	Button1.png	Button2.png	Button3.png	Button4.png	Yellowcross3.png							{Button3}	0	10	1	2				0	TrialProc	NumberList							1	{Button3}	Button	10	33	185949	0	{Button3}	872	186821	number
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	2								3	1	2							NumberProc	List3											3	Button1.png	Button2.png	Button3.png	Button4.png	Redstar2.png							{Button1}	0	7	1	3				0	TrialProc	NumberList							0	{Button1}	Button	10	33	189398	0	{Button4}	1127	190525	number
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	2								3	1	2							NumberProc	List3											4	Button1.png	Button2.png	Button3.png	Button4.png	Yellowcross1.png							{Button4}	0	9	1	4				0	TrialProc	NumberList							0	{Button4}	Button	2	33	193097	0	{Button3}	1292	194389	number
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	2								3	1	2							NumberProc	List3											5	Button1.png	Button2.png	Button3.png	Button4.png	Greencircle4.png							{Button2}	0	4	1	5				0	TrialProc	NumberList							1	{Button2}	Button	9	33	196963	0	{Button2}	794	197757	number
Wisconsin	1174	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">24312500921768</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-14T09:19:37Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-3	60.014	1.0.0.257	1	-1306348481	Full	3.0.3.80	3.0.3.80	01-14-2023	1/14/2023 9:19:38 AM	17:19:38	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					1	1	1		BlockProc	List2	2								3	1	2							NumberProc	List3											6	Button1.png	Button2.png	Button3.png	Button4.png	Greencross3.png							{Button3}	0	5	1	6				0	TrialProc	NumberList							1	{Button3}	Button	10	33	200329	0	{Button3}	1348	201677	number
