ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	Slide1.DEVICE	Slide2.DEVICE	Slide3.DEVICE	StudioVersion	Welcome.DEVICE	Block	GetReady.DEVICE	List1	List1.Cycle	List1.Sample	List2	List2.Cycle	List2.Sample	PracticeReady.DEVICE	Procedure[Block]	Running[Block]	Trial	CardIMG1[Trial]	CardIMG2[Trial]	CardIMG3[Trial]	CardIMG4[Trial]	CardStim[Trial]	Category	CorrectAnswer[Trial]	List3	List3.Cycle	List3.Sample	List4	List4.Cycle	List4.Sample	PracticeList	PracticeList.Cycle	PracticeList.Sample	Procedure[Trial]	Running[Trial]	Slide4.ACC	Slide4.CRESP	Slide4.DEVICE	Slide4.DurationError	Slide4.OnsetDelay	Slide4.OnsetTime	Slide4.OnsetToOnsetTime	Slide4.RESP	Slide4.RT	Slide4.RTTime	SubTrial	CardIMG1[SubTrial]	CardIMG2[SubTrial]	CardIMG3[SubTrial]	CardIMG4[SubTrial]	CardStim[SubTrial]	ColorList	ColorList.Cycle	ColorList.Sample	ColorList2	ColorList2.Cycle	ColorList2.Sample	CorrectAnswer[SubTrial]	NonPerseverativeError	NumberList	NumberList.Cycle	NumberList.Sample	NumberList2	NumberList2.Cycle	NumberList2.Sample	PerseverativeError	Procedure[SubTrial]	Running[SubTrial]	ShapeList	ShapeList.Cycle	ShapeList.Sample	ShapeList2	ShapeList2.Cycle	ShapeList2.Sample	Slide5.ACC	Slide5.CRESP	Slide5.DEVICE	Slide5.DurationError	Slide5.OnsetDelay	Slide5.OnsetTime	Slide5.OnsetToOnsetTime	Slide5.RESP	Slide5.RT	Slide5.RTTime	TrialType
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											1	1	1				ColorProc2	List4											5	BUTTON1.png	BUTTON2.PNG	BUTTON3.png	BUTTON4.png	bluecross1.png				1	1	5	{Button4}	0							0	TrialProc	ColorList2							1	{Button4}	Button	10	50	118404	0	{Button4}	1000	119404	color
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											1	1	1				ColorProc2	List4											6	BUTTON1.png	BUTTON2.PNG	BUTTON3.png	BUTTON4.png	bluestar3.png				2	1	6	{Button4}	0							0	TrialProc	ColorList2							1	{Button4}	Button	13	50	122003	0	{Button4}	1177	123180	color
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											1	1	1				ColorProc2	List4											7	BUTTON1.png	BUTTON2.PNG	BUTTON3.png	BUTTON4.png	greentriangle2.png				6	1	7	{Button1}	0							0	TrialProc	ColorList2							1	{Button1}	Button	9	33	125752	0	{Button1}	1276	127028	color
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											1	1	1				ColorProc2	List4											8	BUTTON1.png	BUTTON2.PNG	BUTTON3.png	BUTTON4.png	greencross4.png				4	1	8	{Button1}	0							0	TrialProc	ColorList2							1	{Button1}	Button	1	33	129601	0	{Button1}	2019	131620	color
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											1	1	1				ColorProc2	List4											9	BUTTON1.png	BUTTON2.PNG	BUTTON3.png	BUTTON4.png	yellowcircle2.png				9	1	9	{Button2}	0							0	TrialProc	ColorList2							1	{Button2}	Button	9	33	134200	0	{Button2}	1052	135252	color
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											1	1	1				ColorProc2	List4											10	BUTTON1.png	BUTTON2.PNG	BUTTON3.png	BUTTON4.png	redstar4.png				8	1	10	{Button3}	0							0	TrialProc	ColorList2							0	{Button3}	Button	9	33	137832	0	{Button2}	1436	139268	color
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											1	Button1.png	Button2.png	Button3.png	Button4.png	Bluecross3.png							{button3}	0				1	1	1	0	TrialProc	NumberList2							0	{button3}	Button	2	50	141865	0	{Button4}	1003	142868	number
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											2	Button1.png	Button2.png	Button3.png	Button4.png	Bluestar4.png							{button2}	0				2	1	2	0	TrialProc	NumberList2							1	{button2}	Button	16	66	145480	0	{Button2}	1756	147236	number
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											3	Button1.png	Button2.png	Button3.png	Button4.png	Bluetriangle4.png							{button2}	0				3	1	3	0	TrialProc	NumberList2							1	{button2}	Button	13	49	149829	0	{Button2}	1287	151116	number
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											4	Button1.png	Button2.png	Button3.png	Button4.png	Greencross2.png							{button1}	0				4	1	4	0	TrialProc	NumberList2							1	{button1}	Button	11	33	153695	0	{Button1}	1797	155492	number
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											5	Button1.png	Button2.png	Button3.png	Button4.png	Greenstar1.png							{button4}	0				5	1	5	0	TrialProc	NumberList2							1	{button4}	Button	10	33	158077	0	{Button4}	1303	159380	number
Wisconsin	1172	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">23457159188256</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2023-01-13T09:34:09Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1172-3	60.014	1.0.0.255	1	-1949571063	Full	3.0.3.80	3.0.3.80	01-13-2023	1/13/2023 9:34:10 AM	17:34:10	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											6	Button1.png	Button2.png	Button3.png	Button4.png	Redstar1.png							{button4}	0				6	1	6	0	TrialProc	NumberList2							1	{button4}	Button	10	33	161960	0	{Button4}	1972	163932	number
