ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	List1	List1.Cycle	List1.Sample	List3	List3.Cycle	List3.Sample	Procedure[Block]	Running[Block]	Trial	CardIMG1[Trial]	CardIMG2[Trial]	CardIMG3[Trial]	CardIMG4[Trial]	CardStim[Trial]	Category	CorrectAnswer[Trial]	FeedbackDisplay2.ACC	FeedbackDisplay2.CRESP	FeedbackDisplay2.DurationError	FeedbackDisplay2.OnsetDelay	FeedbackDisplay2.OnsetTime	FeedbackDisplay2.OnsetToOnsetTime	FeedbackDisplay2.RESP	FeedbackDisplay2.RT	FeedbackDisplay2.RTTime	List2	List2.Cycle	List2.Sample	List4	List4.Cycle	List4.Sample	PracticeList	PracticeList.Cycle	PracticeList.Sample	Procedure[Trial]	Running[Trial]	Slide5.ACC	Slide5.CRESP	Slide5.DurationError	Slide5.OnsetDelay	Slide5.OnsetTime	Slide5.OnsetToOnsetTime	Slide5.RESP	Slide5.RT	SubTrial	CardIMG1[SubTrial]	CardIMG2[SubTrial]	CardIMG3[SubTrial]	CardIMG4[SubTrial]	CardStim[SubTrial]	ColorList	ColorList.Cycle	ColorList.Sample	ColorList2	ColorList2.Cycle	ColorList2.Sample	CorrectAnswer[SubTrial]	NonPerseverativeError	NumberList	NumberList.Cycle	NumberList.Sample	NumberList1	NumberList1.Cycle	NumberList1.Sample	PerseverativeError	Procedure[SubTrial]	Running[SubTrial]	ShapeList	ShapeList.Cycle	ShapeList.Sample	ShapeList1	ShapeList1.Cycle	ShapeList1.Sample	Stimulus.ACC	Stimulus.CRESP	Stimulus.DurationError	Stimulus.OnsetDelay	Stimulus.OnsetTime	Stimulus.OnsetToOnsetTime	Stimulus.RESP	Stimulus.RT	TrialType
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	1	1	1	1				Practicebloc	List1	1	Button1.png	Button2.png	Button3.png	Button4.png	Greencircle3.png	顏色	z	0		0	17	103688	0		0	0							1	1	1	PracticeTrialProc	PracticeList	1	z	0	1	103005	0	z	662																																						
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	1	1	1	1				Practicebloc	List1	2	Button1.png	Button2.png	Button3.png	Button4.png	Redstar2.png	顏色	c	0		0	23	107658	0		0	0							2	1	2	PracticeTrialProc	PracticeList	1	c	0	1	106240	0	c	1395																																						
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	1	1	1	1				Practicebloc	List1	3	Button1.png	Button2.png	Button3.png	Button4.png	Bluetriangle1.png	形狀	x	0		0	21	112011	0		0	0							3	1	3	PracticeTrialProc	PracticeList	0	x	0	1	110210	0	v	1777																																						
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	1	1	1	1				Practicebloc	List1	4	Button1.png	Button2.png	Button3.png	Button4.png	greenstar2.png	形狀	v	0		0	12	116815	0		0	0							4	1	4	PracticeTrialProc	PracticeList	1	v	0	1	114563	0	v	2239																																						
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	1	1	1	1				Practicebloc	List1	5	Button1.png	Button2.png	Button3.png	Button4.png	BlueCross4.png	數目	x	0		0	10	121184	0		0	0							5	1	5	PracticeTrialProc	PracticeList	0	x	0	0	119366	0	c	1804																																						
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	1	1	1	1				Practicebloc	List1	6	Button1.png	Button2.png	Button3.png	Button4.png	yellowcircle2.png	數目	z	0		0	20	125638	0		0	0							6	1	6	PracticeTrialProc	PracticeList	1	z	0	1	123736	0	z	1882																																						
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	2				2	1	1	BlockProc2	List3	1																				3	1	1				ShapeProc2	List4									1	Button1.png	Button2.png	Button3.png	Button4.png	Redtriangle3.png							x	1							0	TrialProc	ShapeList1				7	1	1	0	x	0	1	201226	0	c	1651	Shape
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	2				2	1	1	BlockProc2	List3	1																				3	1	1				ShapeProc2	List4									2	Button1.png	Button2.png	Button3.png	Button4.png	yellowcross4.png							c	0							0	TrialProc	ShapeList1				8	1	2	1	c	0	1	205412	0	c	3337	Shape
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	2				2	1	1	BlockProc2	List3	1																				3	1	1				ShapeProc2	List4									3	Button1.png	Button2.png	Button3.png	Button4.png	redcircle1.png							z	0							0	TrialProc	ShapeList1				4	1	3	1	z	0	1	211283	0	z	1322	Shape
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	2				2	1	1	BlockProc2	List3	1																				3	1	1				ShapeProc2	List4									4	Button1.png	Button2.png	Button3.png	Button4.png	Redcross2.png							c	0							0	TrialProc	ShapeList1				5	1	4	1	c	0	1	215136	0	c	1020	Shape
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	2				2	1	1	BlockProc2	List3	1																				3	1	1				ShapeProc2	List4									5	Button1.png	Button2.png	Button3.png	Button4.png	Yellowtriangle1.png							x	0							0	TrialProc	ShapeList1				10	1	5	1	x	0	1	218688	0	x	1004	Shape
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	2				2	1	1	BlockProc2	List3	1																				3	1	1				ShapeProc2	List4									6	Button1.png	Button2.png	Button3.png	Button4.png	Bluetriangle2.png							x	1							0	TrialProc	ShapeList1				2	1	6	0	x	0	1	222224	0	z	2876	Shape
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	2				2	1	1	BlockProc2	List3	1																				3	1	1				ShapeProc2	List4									7	Button1.png	Button2.png	Button3.png	Button4.png	Bluecircle3.png							z	0							0	TrialProc	ShapeList1				1	1	7	1	z	0	1	227628	0	z	1824	Shape
Wisconsin	1171	3	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">2929863</Frequency><Timestamp dt:dt="r8">15397368275</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-20T12:01:31Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1171-3	59.957	1.0.0.549	1	-1781922421	Professional	2.0.10.356	2.0.10.356	12-20-2022		20:01:31	2.0.10.252	2				2	1	1	BlockProc2	List3	1																				3	1	1				ShapeProc2	List4									8	Button1.png	Button2.png	Button3.png	Button4.png	Redstar3.png							v	0							0	TrialProc	ShapeList1				6	1	8	1	v	0	1	231981	0	v	2670	Shape
