ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	Slide1.DEVICE	Slide2.DEVICE	Slide3.DEVICE	StudioVersion	Welcome.DEVICE	Block	GetReady.DEVICE	List1	List1.Cycle	List1.Sample	List2	List2.Cycle	List2.Sample	PracticeReady.DEVICE	Procedure[Block]	Running[Block]	Trial	CardIMG1[Trial]	CardIMG2[Trial]	CardIMG3[Trial]	CardIMG4[Trial]	CardStim[Trial]	Category	CorrectAnswer[Trial]	List3	List3.Cycle	List3.Sample	List4	List4.Cycle	List4.Sample	PracticeList	PracticeList.Cycle	PracticeList.Sample	Procedure[Trial]	Running[Trial]	Slide4.ACC	Slide4.CRESP	Slide4.DEVICE	Slide4.DurationError	Slide4.OnsetDelay	Slide4.OnsetTime	Slide4.OnsetToOnsetTime	Slide4.RESP	Slide4.RT	Slide4.RTTime	SubTrial	CardIMG1[SubTrial]	CardIMG2[SubTrial]	CardIMG3[SubTrial]	CardIMG4[SubTrial]	CardStim[SubTrial]	ColorList	ColorList.Cycle	ColorList.Sample	ColorList2	ColorList2.Cycle	ColorList2.Sample	CorrectAnswer[SubTrial]	NonPerseverativeError	NumberList	NumberList.Cycle	NumberList.Sample	NumberList2	NumberList2.Cycle	NumberList2.Sample	PerseverativeError	Procedure[SubTrial]	Running[SubTrial]	ShapeList	ShapeList.Cycle	ShapeList.Sample	ShapeList2	ShapeList2.Cycle	ShapeList2.Sample	Slide5.ACC	Slide5.CRESP	Slide5.DEVICE	Slide5.DurationError	Slide5.OnsetDelay	Slide5.OnsetTime	Slide5.OnsetToOnsetTime	Slide5.RESP	Slide5.RT	Slide5.RTTime	TrialType
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											2	1	1				ShapeProc2	List4											5	Button1.png	Button2.png	Button3.png	Button4.png	yellowcross4.png							{button3}	0							0	TrialProc	ShapeList2				8	1	5	0	{button3}	Button	2	33	112640	0	{Button2}	951	113591	Shape
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											2	1	1				ShapeProc2	List4											6	Button1.png	Button2.png	Button3.png	Button4.png	redcircle1.png							{button1}	0							0	TrialProc	ShapeList2				4	1	6	0	{button1}	Button	9	33	116173	0	{Button3}	1682	117855	Shape
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											2	1	1				ShapeProc2	List4											7	Button1.png	Button2.png	Button3.png	Button4.png	Bluetriangle2.png							{button2}	0							0	TrialProc	ShapeList2				2	1	7	0	{button2}	Button	10	33	120438	0	{Button4}	1697	122135	Shape
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											2	1	1				ShapeProc2	List4											8	Button1.png	Button2.png	Button3.png	Button4.png	Yellowtriangle1.png							{button2}	0							0	TrialProc	ShapeList2				10	1	8	1	{button2}	Button	9	33	124721	0	{Button2}	886	125607	Shape
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											2	1	1				ShapeProc2	List4											9	Button1.png	Button2.png	Button3.png	Button4.png	Redstar3.png							{button4}	0							0	TrialProc	ShapeList2				6	1	9	0	{button4}	Button	9	34	128187	0	{Button3}	812	128999	Shape
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	1											2	1	1				ShapeProc2	List4											10	Button1.png	Button2.png	Button3.png	Button4.png	Yellowstar2.png							{button4}	0							0	TrialProc	ShapeList2				9	1	10	0	{button4}	Button	10	33	131586	0	{Button1}	1133	132719	Shape
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											1	Button1.png	Button2.png	Button3.png	Button4.png	Bluecross3.png							{button3}	0				1	1	1	0	TrialProc	NumberList2							1	{button3}	Button	2	50	135318	0	{Button3}	993	136311	number
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											2	Button1.png	Button2.png	Button3.png	Button4.png	Bluestar4.png							{button2}	0				2	1	2	0	TrialProc	NumberList2							1	{button2}	Button	9	33	138884	0	{Button2}	1163	140047	number
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											3	Button1.png	Button2.png	Button3.png	Button4.png	Bluetriangle4.png							{button2}	0				3	1	3	0	TrialProc	NumberList2							1	{button2}	Button	9	33	142633	0	{Button2}	758	143391	number
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											4	Button1.png	Button2.png	Button3.png	Button4.png	Greencross2.png							{button1}	0				4	1	4	0	TrialProc	NumberList2							0	{button1}	Button	12	50	145982	0	{Button3}	1305	147287	number
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											5	Button1.png	Button2.png	Button3.png	Button4.png	Greenstar1.png							{button4}	0				5	1	5	0	TrialProc	NumberList2							0	{button4}	Button	3	49	149881	0	{Button1}	2046	151927	number
Wisconsin	1174	1	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">10000000</Frequency><Timestamp dt:dt="r8">7669561261733</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2022-12-03T06:44:25Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Wisconsin-1174-1	60.003	1.0.0.246	1	-1247767432	Full	3.0.3.80	3.0.3.80	12-03-2022	12/3/2022 6:44:26 AM	14:44:26	Keyboard	Keyboard	Keyboard	3.0.3.82	Keyboard	2					2	1	1		BlockProc2	List2	2											3	1	2				NumberProc2	List4											6	Button1.png	Button2.png	Button3.png	Button4.png	Redstar1.png							{button4}	0				6	1	6	0	TrialProc	NumberList2							1	{button4}	Button	9	34	154514	0	{Button4}	1093	155607	number
