ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,List1,List1.Cycle,List1.Sample,List3,List3.Cycle,List3.Sample,Procedure[Block],Running[Block],Trial,CardIMG1[Trial],CardIMG2[Trial],CardIMG3[Trial],CardIMG4[Trial],CardStim[Trial],Category,CorrectAnswer[Trial],FeedbackDisplay2.ACC,FeedbackDisplay2.CRESP,FeedbackDisplay2.DurationError,FeedbackDisplay2.OnsetDelay,FeedbackDisplay2.OnsetTime,FeedbackDisplay2.OnsetToOnsetTime,FeedbackDisplay2.RESP,FeedbackDisplay2.RT,FeedbackDisplay2.RTTime,List2,List2.Cycle,List2.Sample,List4,List4.Cycle,List4.Sample,PracticeList,PracticeList.Cycle,PracticeList.Sample,Procedure[Trial],Running[Trial],FeedbackDisplay2.ACC,FeedbackDisplay2.CRESP,FeedbackDisplay2.DurationError,FeedbackDisplay2.OnsetDelay,FeedbackDisplay2.OnsetTime,FeedbackDisplay2.OnsetToOnsetTime,FeedbackDisplay2.RESP,FeedbackDisplay2.RT,SubTrial,CardIMG1[SubTrial],CardIMG2[SubTrial],CardIMG3[SubTrial],CardIMG4[SubTrial],CardStim[SubTrial],ColorList,ColorList.Cycle,ColorList.Sample,ColorList2,ColorList2.Cycle,ColorList2.Sample,CorrectAnswer[SubTrial],NonPerseverativeError,NumberList,NumberList.Cycle,NumberList.Sample,NumberList1,NumberList1.Cycle,NumberList1.Sample,PerseverativeError,Procedure[SubTrial],Running[SubTrial],ShapeList,ShapeList.Cycle,ShapeList.Sample,ShapeList1,ShapeList1.Cycle,ShapeList1.Sample,Stimulus.ACC,Stimulus.CRESP,Stimulus.DurationError,Stimulus.OnsetDelay,Stimulus.OnsetTime,Stimulus.OnsetToOnsetTime,Stimulus.RESP,Stimulus.RT,TrialType
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,1,Button1.png,Button2.png,Button3.png,Button4.png,Greencircle3.png,顏色,{button1},0.0,{button1},2.0,50.0,50825.0,0.0,{Button3},2128.0,52953.0,,,,,,,1.0,1.0,1.0,PracticeTrialProc,PracticeList,0.0,{button1},2.0,50.0,50825.0,0.0,{Button3},2128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,2,Button1.png,Button2.png,Button3.png,Button4.png,Redstar2.png,顏色,{button3},1.0,{button3},2.0,33.0,55590.0,0.0,{Button3},3194.0,58784.0,,,,,,,2.0,1.0,2.0,PracticeTrialProc,PracticeList,1.0,{button3},2.0,33.0,55590.0,0.0,{Button3},3194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,3,Button1.png,Button2.png,Button3.png,Button4.png,Bluetriangle1.png,形狀,{button2},1.0,{button2},10.0,33.0,61372.0,0.0,{Button2},1668.0,63040.0,,,,,,,3.0,1.0,3.0,PracticeTrialProc,PracticeList,1.0,{button2},10.0,33.0,61372.0,0.0,{Button2},1668.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,4,Button1.png,Button2.png,Button3.png,Button4.png,greenstar2.png,形狀,{Button4},1.0,{Button4},9.0,33.0,65621.0,0.0,{Button4},3283.0,68904.0,,,,,,,4.0,1.0,4.0,PracticeTrialProc,PracticeList,1.0,{Button4},9.0,33.0,65621.0,0.0,{Button4},3283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,5,Button1.png,Button2.png,Button3.png,Button4.png,BlueCross4.png,圖案數目,{Button2},1.0,{Button2},1.0,34.0,71487.0,0.0,{Button2},2169.0,73656.0,,,,,,,5.0,1.0,5.0,PracticeTrialProc,PracticeList,1.0,{Button2},1.0,34.0,71487.0,0.0,{Button2},2169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,6,Button1.png,Button2.png,Button3.png,Button4.png,yellowcircle2.png,圖案數目,{Button1},1.0,{Button1},10.0,33.0,76235.0,0.0,{Button1},3245.0,79480.0,,,,,,,6.0,1.0,6.0,PracticeTrialProc,PracticeList,1.0,{Button1},10.0,33.0,76235.0,0.0,{Button1},3245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,2,,,,1.0,1.0,1.0,BlockProc,List2,1,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,ColorProc,List3,,,,,,,,,1.0,BUTTON1.png,BUTTON2.PNG,BUTTON3.png,BUTTON4.png,bluecross2.png,2.0,1.0,1.0,,,,{button4},0.0,,,,,,,0.0,TrialProc,ColorList,,,,,,,1.0,{button4},2.0,49.0,84233.0,0.0,{Button4},1991.0,Color
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,2,,,,1.0,1.0,1.0,BlockProc,List2,1,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,ColorProc,List3,,,,,,,,,2.0,BUTTON1.png,BUTTON2.PNG,BUTTON3.png,BUTTON4.png,bluetriangle3.png,3.0,1.0,2.0,,,,{button4},0.0,,,,,,,0.0,TrialProc,ColorList,,,,,,,1.0,{button4},1.0,33.0,88799.0,0.0,{Button4},1081.0,Color
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,2,,,,1.0,1.0,1.0,BlockProc,List2,1,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,ColorProc,List3,,,,,,,,,3.0,BUTTON1.png,BUTTON2.PNG,BUTTON3.png,BUTTON4.png,greenstar2.png,5.0,1.0,3.0,,,,{button1},0.0,,,,,,,0.0,TrialProc,ColorList,,,,,,,1.0,{button1},2.0,49.0,92481.0,0.0,{Button1},1175.0,Color
Wisconsin,1155,4,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">607444700569</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2023-02-11T03:28:40Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1155-4,60.039,1.0.0.262,1,1857011325,3.0.3.80,3.0.3.80,02-11-2023,2/11/2023 3:28:41 AM,11:28:41,3.0.3.82,2,,,,1.0,1.0,1.0,BlockProc,List2,1,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,ColorProc,List3,,,,,,,,,4.0,BUTTON1.png,BUTTON2.PNG,BUTTON3.png,BUTTON4.png,greentriangle3.png,7.0,1.0,4.0,,,,{button1},0.0,,,,,,,0.0,TrialProc,ColorList,,,,,,,1.0,{button1},9.0,33.0,96230.0,0.0,{Button1},1650.0,Color
