ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Group,RandomSeed,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,List1,List1.Cycle,List1.Sample,List3,List3.Cycle,List3.Sample,Procedure[Block],Running[Block],Trial,CardIMG1[Trial],CardIMG2[Trial],CardIMG3[Trial],CardIMG4[Trial],CardStim[Trial],Category,CorrectAnswer[Trial],FeedbackDisplay2.ACC,FeedbackDisplay2.CRESP,FeedbackDisplay2.DurationError,FeedbackDisplay2.OnsetDelay,FeedbackDisplay2.OnsetTime,FeedbackDisplay2.OnsetToOnsetTime,FeedbackDisplay2.RESP,FeedbackDisplay2.RT,FeedbackDisplay2.RTTime,List2,List2.Cycle,List2.Sample,List4,List4.Cycle,List4.Sample,PracticeList,PracticeList.Cycle,PracticeList.Sample,Procedure[Trial],Running[Trial],FeedbackDisplay2.ACC,FeedbackDisplay2.CRESP,FeedbackDisplay2.DurationError,FeedbackDisplay2.OnsetDelay,FeedbackDisplay2.OnsetTime,FeedbackDisplay2.OnsetToOnsetTime,FeedbackDisplay2.RESP,FeedbackDisplay2.RT,SubTrial,CardIMG1[SubTrial],CardIMG2[SubTrial],CardIMG3[SubTrial],CardIMG4[SubTrial],CardStim[SubTrial],ColorList,ColorList.Cycle,ColorList.Sample,ColorList2,ColorList2.Cycle,ColorList2.Sample,CorrectAnswer[SubTrial],NonPerseverativeError,NumberList,NumberList.Cycle,NumberList.Sample,NumberList1,NumberList1.Cycle,NumberList1.Sample,PerseverativeError,Procedure[SubTrial],Running[SubTrial],ShapeList,ShapeList.Cycle,ShapeList.Sample,ShapeList1,ShapeList1.Cycle,ShapeList1.Sample,Stimulus.ACC,Stimulus.CRESP,Stimulus.DurationError,Stimulus.OnsetDelay,Stimulus.OnsetTime,Stimulus.OnsetToOnsetTime,Stimulus.RESP,Stimulus.RT,TrialType
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,1,Button1.png,Button2.png,Button3.png,Button4.png,Greencircle3.png,顏色,{button1},1.0,{button1},4.0,66.0,45283.0,0.0,{Button1},1599.0,46882.0,,,,,,,1.0,1.0,1.0,PracticeTrialProc,PracticeList,1.0,{button1},4.0,66.0,45283.0,0.0,{Button1},1599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,2,Button1.png,Button2.png,Button3.png,Button4.png,Redstar2.png,顏色,{button3},1.0,{button3},4.0,66.0,49565.0,0.0,{Button3},1741.0,51306.0,,,,,,,2.0,1.0,2.0,PracticeTrialProc,PracticeList,1.0,{button3},4.0,66.0,49565.0,0.0,{Button3},1741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,3,Button1.png,Button2.png,Button3.png,Button4.png,Bluetriangle1.png,形狀,{button2},1.0,{button2},3.0,67.0,53948.0,0.0,{Button2},3022.0,56970.0,,,,,,,3.0,1.0,3.0,PracticeTrialProc,PracticeList,1.0,{button2},3.0,67.0,53948.0,0.0,{Button2},3022.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,4,Button1.png,Button2.png,Button3.png,Button4.png,greenstar2.png,形狀,{Button4},1.0,{Button4},1.0,50.0,59580.0,0.0,{Button4},2535.0,62115.0,,,,,,,4.0,1.0,4.0,PracticeTrialProc,PracticeList,1.0,{Button4},1.0,50.0,59580.0,0.0,{Button4},2535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,5,Button1.png,Button2.png,Button3.png,Button4.png,BlueCross4.png,圖案數目,{Button2},1.0,{Button2},2.0,50.0,64712.0,0.0,{Button2},2138.0,66850.0,,,,,,,5.0,1.0,5.0,PracticeTrialProc,PracticeList,1.0,{Button2},2.0,50.0,64712.0,0.0,{Button2},2138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,1,1.0,1.0,1.0,,,,Practiceploc,List1,6,Button1.png,Button2.png,Button3.png,Button4.png,yellowcircle2.png,圖案數目,{Button1},1.0,{Button1},2.0,50.0,69444.0,0.0,{Button1},1343.0,70787.0,,,,,,,6.0,1.0,6.0,PracticeTrialProc,PracticeList,1.0,{Button1},2.0,50.0,69444.0,0.0,{Button1},1343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,2,,,,,,,BlockProc2,List2,1,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,ColorProc2,List4,,,,,,,,,1.0,BUTTON1.png,BUTTON2.PNG,BUTTON3.png,BUTTON4.png,Greencircle1.png,,,,3.0,1.0,1.0,{Button1},0.0,,,,,,,0.0,TrialProc,ColorList2,,,,,,,1.0,{Button1},3.0,49.0,77075.0,0.0,{Button1},2999.0,color
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,2,,,,,,,BlockProc2,List2,1,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,ColorProc2,List4,,,,,,,,,2.0,BUTTON1.png,BUTTON2.PNG,BUTTON3.png,BUTTON4.png,greencross4.png,,,,4.0,1.0,2.0,{Button1},0.0,,,,,,,0.0,TrialProc,ColorList2,,,,,,,0.0,{Button1},2.0,33.0,82657.0,0.0,{Button2},3217.0,color
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,2,,,,,,,BlockProc2,List2,1,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,ColorProc2,List4,,,,,,,,,3.0,BUTTON1.png,BUTTON2.PNG,BUTTON3.png,BUTTON4.png,yellowtriangle3.png,,,,10.0,1.0,3.0,{Button2},0.0,,,,,,,0.0,TrialProc,ColorList2,,,,,,,0.0,{Button2},2.0,33.0,88456.0,0.0,{Button3},2771.0,color
Wisconsin,1167,3,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">10000000</Frequency><Timestamp dt:dt=""r8"">1682940886994</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2022-11-26T08:27:06Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",Wisconsin-1167-3,60.008,1.0.0.242,1,-683244788,3.0.3.80,3.0.3.80,11-26-2022,11/26/2022 8:27:06 AM,16:27:06,3.0.3.82,2,,,,,,,BlockProc2,List2,1,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,ColorProc2,List4,,,,,,,,,4.0,BUTTON1.png,BUTTON2.PNG,BUTTON3.png,BUTTON4.png,greentriangle2.png,,,,6.0,1.0,4.0,{Button1},0.0,,,,,,,0.0,TrialProc,ColorList2,,,,,,,1.0,{Button1},1.0,33.0,93805.0,0.0,{Button1},2542.0,color
